"i","j","x"
27,1298,0.309568885645799
74,1298,0.0942761888502595
62,1299,0.143695641951959
15,1300,0.153411998640659
31,1301,0.0804641665943299
31,1302,0.0723410837512768
60,1302,0.167749540587881
53,1303,0.0921509146343551
58,1303,0.239236091389092
66,1303,0.202711899032453
97,1303,0.205261528617544
100,1303,0.124038864216137
103,1303,0.124898238719304
68,1304,0.0894762229509695
89,1305,0.201056433310743
33,1306,0.287464334759323
106,1307,0.147750688913654
71,1308,0.417867138605063
71,1309,0.417867138605063
50,1310,0.136899129519905
59,1311,0.158135416191393
101,1312,0.154569308710746
18,1313,0.0807045088553531
68,1314,0.0804433477932788
99,1314,0.125135976012931
37,1315,0.168431384341106
74,1316,0.122141294153679
52,1317,0.0901266670790398
103,1318,0.181515242988777
20,1319,0.213813868994642
52,1319,0.0620149679688835
68,1319,0.0615674059644831
77,1319,0.110261639077166
86,1319,0.0672399488885952
103,1319,0.124898238719304
103,1320,0.181515242988777
72,1321,0.480869245059591
74,1322,0.122141294153679
90,1323,0.111418403821822
73,1324,0.677419665872603
13,1325,0.135368843189409
90,1326,0.222836807643644
68,1327,0.0894762229509695
55,1328,0.157144206010006
68,1329,0.0894762229509695
31,1330,0.0723410837512768
49,1330,0.113812549483947
10,1331,0.131467601805282
83,1331,0.281284633724961
76,1332,0.176977491073549
74,1333,0.122141294153679
91,1334,0.556871418004377
56,1335,0.146442986083282
72,1336,0.120217311264898
5,1337,0.083340633800696
11,1337,0.209714485767757
40,1337,0.077264546808038
42,1337,0.0929922148090991
84,1337,0.176749349008829
93,1337,0.121219254839864
94,1337,0.0540061673258513
101,1337,0.0889625842569874
109,1337,0.217813460143553
111,1337,0.267091189300604
72,1338,0.120217311264898
8,1339,0.195594469634447
16,1339,0.108412919328722
34,1339,0.108563111938784
39,1339,0.127442688222496
40,1339,0.0879086078190125
62,1339,0.0940976685698821
81,1339,0.113789699175048
12,1340,0.108108883162294
48,1340,0.146999154612139
90,1340,0.0921898212706694
8,1341,0.0895122643401508
68,1341,0.0804433477932788
74,1342,0.122141294153679
54,1343,0.124621361170796
3,1344,0.0118451086439221
5,1344,0.0104801388247071
8,1344,0.0216180076910061
10,1344,0.0105835315711403
11,1344,0.0263717327810842
12,1344,0.0094564842259488
14,1344,0.0292953185724976
15,1344,0.0222066826270647
16,1344,0.035946895557419
18,1344,0.0175231999185588
19,1344,0.0120960530185191
21,1344,0.0146086747679868
22,1344,0.0201159066977686
23,1344,0.0274128926878486
24,1344,0.0223670054913737
26,1344,0.0161918970440582
27,1344,0.014513834613301
29,1344,0.0206194172316431
30,1344,0.0264123326534582
31,1344,0.0582367163665246
32,1344,0.0259914146619427
33,1344,0.031208262579675
34,1344,0.0239977970055946
35,1344,0.0284535430369044
37,1344,0.0121903838345171
40,1344,0.0194321338787216
41,1344,0.022948251858278
42,1344,0.0350814942137457
44,1344,0.0235953929635805
45,1344,0.0221455959186631
46,1344,0.0428372254741049
47,1344,0.0109527987464929
48,1344,0.0128582882937628
49,1344,0.0458112376781381
50,1344,0.0297246194701902
51,1344,0.0369303241721733
52,1344,0.0195690132759497
53,1344,0.0290785036408537
54,1344,0.0450979558410369
57,1344,0.0107099449400271
58,1344,0.0377458410591174
59,1344,0.0228904064256833
61,1344,0.0280409819924348
62,1344,0.0208002212603582
63,1344,0.0290508837373824
65,1344,0.0242042718623993
66,1344,0.0426442408263915
67,1344,0.0196925505054596
68,1344,0.0453314953309603
69,1344,0.0103623688324446
70,1344,0.0216971111524704
71,1344,0.0453653055636367
72,1344,0.0522050628606653
73,1344,0.0367716760879016
74,1344,0.0176801878533824
75,1344,0.0129161345013995
76,1344,0.0512356661959671
78,1344,0.0529345215860682
79,1344,0.0289899016484809
80,1344,0.0109481771280608
81,1344,0.0503062606324376
82,1344,0.0121983657461731
83,1344,0.0226442466480372
84,1344,0.0333395181374357
86,1344,0.0212177720245751
87,1344,0.0441427037066713
88,1344,0.0199954817772762
89,1344,0.0436549596272383
90,1344,0.0564481008032676
92,1344,0.0231229707245947
93,1344,0.045730200060179
94,1344,0.0271652424587418
95,1344,0.00871349895327941
96,1344,0.0140381006552117
99,1344,0.0100738169300438
100,1344,0.0130469479658375
101,1344,0.0447484109826936
105,1344,0.0105119689994762
106,1344,0.0106935985636983
109,1344,0.0273901840685926
110,1344,0.0222540855013484
111,1344,0.0223912603418276
31,1345,0.0804641665943299
31,1346,0.0723410837512768
46,1346,0.133029964129118
55,1347,0.157144206010006
95,1348,0.481568656435589
74,1349,0.488565176614715
4,1350,0.0457212712957462
6,1350,0.0581451382056132
7,1350,0.0314492056185472
8,1350,0.050602512542465
16,1350,0.0841429635564308
18,1350,0.0205087803727607
22,1350,0.0353148438396701
24,1350,0.0392668010424071
29,1350,0.0723975817288167
31,1350,0.0408954082978941
33,1350,0.0365254865570604
34,1350,0.0421297665813235
36,1350,0.0454200341958155
39,1350,0.0494563080536752
43,1350,0.049525372291183
49,1350,0.0321698987574826
52,1350,0.0687094704026693
53,1350,0.0340328620063954
54,1350,0.031669012825382
55,1350,0.0399337788386441
57,1350,0.0376040751004752
62,1350,0.0365162046472217
65,1350,0.0424922472506978
68,1350,0.0227378647254339
69,1350,0.0363836880559244
74,1350,0.0310387735675614
75,1350,0.0453503070761106
76,1350,0.0449738502449096
78,1350,0.0464650783985542
79,1350,0.0508937461793388
80,1350,0.0384405407536913
81,1350,0.0441580328713034
84,1350,0.039019862718691
87,1350,0.0774955219013243
91,1350,0.070756601890664
92,1350,0.0405939494807313
94,1350,0.0238452163680909
102,1350,0.0782830664493087
105,1350,0.0369089546140253
90,1351,0.222836807643644
17,1352,0.0844196820459112
31,1352,0.0463112648948445
38,1352,0.094873805418322
53,1352,0.0770797971267118
54,1352,0.07172600069089
64,1352,0.0856424015136942
68,1352,0.0514981666778925
80,1352,0.0870625891580563
89,1352,0.115718314573615
94,1352,0.0540061673258513
54,1353,0.112040485935884
75,1353,0.641771875892087
86,1354,0.0977201583162114
40,1355,0.134244386982604
111,1356,0.154687129942431
68,1357,0.0894762229509695
8,1358,0.0823808162324399
64,1358,0.123120608120168
68,1358,0.0740344208755292
52,1359,0.0901266670790398
76,1360,0.530932473220647
13,1361,0.135368843189409
51,1362,0.170085583000605
7,1363,0.0851551380465277
34,1363,0.114074935075143
38,1363,0.113424117214113
45,1363,0.105270388612459
64,1363,0.102387732261358
90,1363,0.0766655305038053
18,1364,0.0807045088553531
82,1365,0.151526915171312
90,1365,0.30051121226213
12,1366,0.522631198754041
66,1367,0.39729196496708
77,1367,0.576266954346479
32,1368,0.161431414937618
98,1368,0.15141201788575
51,1369,0.170085583000605
74,1370,0.122141294153679
30,1371,0.140838665395568
59,1371,0.122058673637569
77,1371,0.123686053291963
86,1371,0.377132245230059
47,1372,0.302663981762049
72,1373,0.240434622529796
58,1374,0.347683023439343
1,1375,0.482712387249831
58,1375,0.312583449031771
4,1376,0.0927493093373921
6,1376,0.117952131624118
17,1376,0.0756125715861695
18,1376,0.124811176134299
31,1376,0.0829596546028945
34,1376,0.0854636505552909
36,1376,0.0921382254332584
55,1376,0.0810089112036788
60,1376,0.192372621825965
61,1376,0.199725390265612
63,1376,0.206918541354044
79,1376,0.206484188822868
87,1376,0.0786029776665167
52,1377,0.0901266670790398
94,1378,0.093833784386924
49,1379,0.126592407347507
30,1380,0.114135237978547
59,1380,0.0989159881900452
67,1380,0.0850971388190092
77,1380,0.100234811849826
101,1380,0.0966853364237563
105,1380,0.0908504446858258
108,1380,0.190006731156514
109,1380,0.118360813410992
23,1381,0.0868725284202592
40,1381,0.0923717877132584
51,1381,0.117033640803571
90,1381,0.0766655305038053
99,1381,0.0957729588249887
101,1381,0.106357097619764
32,1382,0.718233324220534
7,1383,0.204797042561361
25,1383,0.117947678504219
77,1383,0.132588931854199
59,1384,0.316270832382787
46,1385,0.147967719595217
52,1386,0.0901266670790398
57,1387,0.591906170290739
11,1388,0.121457139772053
54,1389,0.498485444683182
65,1390,0.16721208585775
86,1391,0.0977201583162114
21,1392,0.167010008784716
78,1392,0.605160636095283
90,1392,0.460949106353347
72,1393,0.120217311264898
16,1394,0.297685898102641
24,1394,0.277840770989419
110,1395,0.153739475274936
89,1396,0.201056433310743
88,1397,0.55254481270358
94,1398,0.0776399545771161
101,1398,0.127893745155086
107,1398,0.126001531773736
23,1399,0.126252285596207
13,1400,0.121702979561695
19,1400,0.150255996400161
77,1401,0.160243798588806
66,1402,0.14730111483912
59,1403,0.14217120329375
73,1403,0.152258063613329
76,1404,0.176977491073549
31,1405,0.0804641665943299
16,1406,0.14884294905132
69,1406,0.514881358936229
31,1407,0.0804641665943299
40,1408,0.111076497400808
56,1408,0.363509588638984
105,1408,0.480701792004949
31,1409,0.0804641665943299
9,1410,0.426795063199573
26,1410,0.518040992401859
27,1410,0.464353328468699
28,1410,0.42944949603541
49,1411,0.113812549483947
95,1411,0.216476476310461
95,1412,0.10823823815523
98,1412,0.15141201788575
5,1413,0.130183267145696
52,1413,0.0810281277659775
37,1414,0.168431384341106
92,1415,0.15974205661165
79,1416,0.801091964428629
68,1417,0.0894762229509695
106,1418,0.147750688913654
80,1419,0.453804405519104
105,1420,0.145241160144545
89,1421,0.201056433310743
81,1422,0.347534303856545
81,1423,0.521301455784817
40,1424,0.120692040356405
52,1424,0.0810281277659775
40,1425,0.134244386982604
68,1426,0.178952445901939
66,1427,0.14730111483912
85,1428,0.555969880159872
31,1429,0.16092833318866
31,1430,0.16092833318866
7,1431,0.667577034856386
82,1431,0.606107660685248
102,1432,0.154026624564023
40,1433,0.120692040356405
82,1433,0.151526915171312
86,1434,0.087855034807994
104,1434,0.12492545148117
95,1435,0.120392164108897
101,1436,0.154569308710746
37,1437,0.168431384341106
29,1438,0.109949062138544
34,1438,0.12796362014088
51,1438,0.131282549892554
80,1438,0.116758082329276
11,1439,0.121457139772053
80,1440,0.605072540692138
26,1441,0.325049429672943
27,1441,0.291362627281041
28,1441,0.404192860624118
48,1441,0.129063915892166
66,1441,0.321028307903108
17,1442,0.131868807794522
18,1442,0.0725571627883134
37,1443,0.168431384341106
7,1444,0.148329899981632
11,1444,0.0727870491768758
20,1444,0.0931094427482826
68,1444,0.0536214688763146
72,1444,0.0720440425599692
77,1444,0.0960311865573554
85,1444,0.166591305723181
101,1444,0.092630568243906
104,1444,0.0832720963537123
31,1445,0.0804641665943299
52,1446,0.0901266670790398
87,1447,0.152477083470121
4,1448,0.179918682491057
50,1449,0.136899129519905
18,1450,0.0807045088553531
5,1451,0.520733068582786
81,1451,0.156224871553567
53,1452,0.120403449833123
100,1452,0.162067921129862
52,1453,0.0901266670790398
18,1454,0.0807045088553531
32,1455,0.179558331055133
22,1456,0.124938920147687
69,1456,0.257440679468115
17,1457,0.146676178580014
64,1458,0.133778771852382
99,1458,0.125135976012931
60,1459,0.186585910523456
18,1460,0.0807045088553531
17,1461,0.146676178580014
18,1462,0.0807045088553531
18,1463,0.0807045088553531
68,1464,0.0894762229509695
8,1465,0.099563475920064
25,1466,0.12815803799258
101,1466,0.138965104345081
59,1467,0.158135416191393
40,1468,0.268488773965207
93,1469,0.210614120301455
25,1470,0.285097462871653
31,1471,0.0804641665943299
31,1472,0.0804641665943299
88,1473,0.27627240635179
1,1474,0.241356193624915
81,1474,0.624899486214268
106,1475,0.147750688913654
18,1476,0.0667765287592008
60,1476,0.154384923430517
94,1476,0.0776399545771161
13,1477,0.486811918246778
17,1477,0.131868807794522
67,1478,0.489237901541638
83,1478,0.562569267449921
73,1479,0.169354916468151
11,1480,0.121457139772053
111,1481,0.154687129942431
89,1482,0.201056433310743
99,1483,0.69593663093766
70,1484,0.404279112809969
102,1484,0.276954411363969
15,1485,0.0882964928092068
18,1485,0.0464495942231253
23,1485,0.14532936310155
24,1485,0.0889339561743273
44,1485,0.0938181753721303
45,1485,0.0880536045669736
46,1485,0.170326060608029
47,1485,0.0870993414011099
51,1485,0.0978929978713049
52,1485,0.155617592147446
64,1486,0.595202439716003
84,1487,0.614191346160749
85,1488,0.555969880159872
21,1489,0.181467539865205
98,1489,0.15141201788575
53,1490,0.133923391018226
50,1491,0.136899129519905
51,1492,0.123561605918673
67,1492,0.0988311050457525
72,1492,0.0873339396382757
74,1492,0.0887316501984764
86,1492,0.0709904947801197
34,1493,0.165785680978488
50,1494,0.136899129519905
65,1495,0.150331557750995
82,1495,0.606107660685248
52,1496,0.0810281277659775
68,1496,0.0804433477932788
40,1497,0.120692040356405
102,1497,0.138477205681984
46,1498,0.147967719595217
50,1499,0.136899129519905
77,1500,0.160243798588806
1,1501,0.0526048145168898
9,1501,0.0722334181544754
10,1501,0.0573080699034793
26,1501,0.0876764397057353
27,1501,0.0785900096764182
28,1501,0.0726826706729008
51,1501,0.0666571955051434
53,1501,0.0524850930944682
56,1501,0.0573915706522617
57,1501,0.0579925773509419
58,1501,0.0681291584458785
65,1501,0.0655310609001071
66,1501,0.0577278746189906
70,1501,0.05874313098002
72,1501,0.0471136276145079
75,1501,0.0699387282887083
97,1501,0.0584539528497977
98,1501,0.0660020445042821
100,1501,0.0706470615245417
105,1501,0.0569205704349105
110,1501,0.0602510928878855
111,1501,0.0606224824044346
38,1502,0.164839844084408
53,1503,0.133923391018226
37,1504,0.168431384341106
23,1505,0.260617585260778
30,1505,0.12555257184332
46,1505,0.203629262870195
52,1505,0.0620149679688835
59,1505,0.108810889026385
68,1505,0.0615674059644831
68,1506,0.0894762229509695
40,1507,0.134244386982604
16,1508,0.14884294905132
49,1508,0.113812549483947
17,1509,0.121362811026987
31,1509,0.0665776647535474
93,1509,0.348532691936976
33,1510,0.129222002765357
97,1510,0.134096315059031
5,1511,0.144801370842341
64,1512,0.148800609929001
5,1513,0.119811557514781
7,1513,0.102398521280681
87,1513,0.126162596041699
18,1514,0.0807045088553531
68,1515,0.0894762229509695
82,1516,0.168541668352517
86,1517,0.390880633264845
60,1518,0.186585910523456
29,1519,0.128066199635032
91,1519,0.125163422407788
8,1520,0.179024528680302
87,1520,0.274168190197592
68,1521,0.178952445901939
20,1522,0.466105168290112
20,1523,0.155368389430037
8,1524,0.0895122643401508
86,1524,0.087855034807994
86,1525,0.0977201583162114
92,1526,0.15974205661165
92,1527,0.15974205661165
52,1528,0.450633335395199
8,1529,0.0895122643401508
31,1529,0.0723410837512768
52,1530,0.0901266670790398
87,1531,0.609908333880485
86,1532,0.0977201583162114
86,1533,0.0977201583162114
65,1534,0.16721208585775
52,1535,0.0901266670790398
52,1536,0.0901266670790398
92,1537,0.15974205661165
3,1538,0.270832464969713
33,1538,0.11892687713214
46,1538,0.122431457958473
48,1539,0.177659647717016
22,1540,0.229970055988169
72,1540,0.198940427415829
89,1540,0.499074372359804
90,1541,0.222836807643644
90,1542,0.222836807643644
77,1543,0.160243798588806
88,1544,0.496763867245969
92,1544,0.143615648866472
1,1545,0.092361116006345
55,1545,0.108128850406281
101,1545,0.319071292859291
104,1545,0.0956118336397749
107,1545,0.104783523219596
108,1545,0.627041241252594
15,1546,0.613647994562635
34,1547,0.165785680978488
52,1548,0.0901266670790398
56,1549,0.439328958249846
22,1550,0.555872572738545
15,1551,0.253872327197861
24,1551,0.383557767175575
44,1551,0.539496819350366
8,1552,0.0685083113595957
31,1552,0.0553663291422297
41,1552,0.21817172136349
49,1552,0.0871065617002635
64,1552,0.102387732261358
81,1552,0.119566879705264
57,1553,0.147976542572685
80,1554,0.151268135173035
19,1555,0.334256079649241
50,1556,0.136899129519905
31,1557,0.0804641665943299
48,1558,0.177659647717016
111,1559,0.464061389827294
50,1560,0.136899129519905
29,1561,0.142446580672826
74,1562,0.122141294153679
52,1563,0.0901266670790398
50,1564,0.21133439394896
52,1564,0.0695653238723449
83,1564,0.120746074140485
104,1564,0.107252626116279
6,1565,0.189320399508095
36,1565,0.147887498163914
79,1565,0.165709888332604
91,1566,0.500653689631152
92,1566,0.430846946599417
92,1567,0.15974205661165
7,1568,0.123756393466815
73,1569,0.169354916468151
34,1570,0.331571361956976
18,1571,0.161409017710706
59,1572,0.158135416191393
86,1573,0.087855034807994
107,1573,0.547636352015326
52,1574,0.0901266670790398
46,1575,0.147967719595217
54,1576,0.124621361170796
10,1577,0.146229921710711
11,1578,0.121457139772053
10,1579,0.424924996961631
27,1579,0.437043940921562
69,1579,0.208022696159796
71,1579,0.15178339573466
103,1579,0.527459518360981
68,1580,0.0894762229509695
64,1581,0.148800609929001
52,1582,0.162056255531955
76,1582,0.159111117976143
93,1583,0.42122824060291
93,1584,0.42122824060291
34,1585,0.149049152436911
71,1585,0.375682281320806
11,1586,0.109195701544242
68,1586,0.0804433477932788
5,1587,0.105193453818136
7,1587,0.0899049669565965
11,1587,0.0882346344455909
31,1587,0.0584545819104944
68,1587,0.130003091435677
1,1588,0.0154079441277364
7,1588,0.0710291119219718
8,1588,0.114287513983883
11,1588,0.0557675771435923
12,1588,0.0149980251000807
14,1588,0.015487500878305
16,1588,0.038007955103142
18,1588,0.00926395708781181
22,1588,0.0797597887215174
23,1588,0.0579692893291846
24,1588,0.0177370839816321
25,1588,0.0327259368695338
26,1588,0.0256804191158413
29,1588,0.049053728076968
31,1588,0.0831273168386642
33,1588,0.0164988133826559
34,1588,0.0380606103956608
37,1588,0.0386680035330702
38,1588,0.0189217339107598
40,1588,0.0308194488244867
42,1588,0.0370929349071979
43,1588,0.022370951140166
45,1588,0.0351230114182345
46,1588,0.0509550193968082
48,1588,0.0611799034290398
49,1588,0.0581254577194448
50,1588,0.0314289171501989
52,1588,0.0310365401436557
53,1588,0.0153728777368651
54,1588,0.0143051108108487
55,1588,0.0180383624375206
57,1588,0.0169860192427797
59,1588,0.0363042841208781
60,1588,0.021417934298784
62,1588,0.0164946206801707
64,1588,0.0341612255516763
65,1588,0.0191940402081631
67,1588,0.0312324707268105
68,1588,0.0513542490719391
72,1588,0.0827974566897764
74,1588,0.0701021370266618
75,1588,0.0409700909596922
76,1588,0.0406299946822664
77,1588,0.0183941603111087
78,1588,0.020988595350006
79,1588,0.0229890550327209
80,1588,0.0520915695865743
83,1588,0.0359138736432044
84,1588,0.0176255402431619
85,1588,0.0159547501898195
86,1588,0.100954436063824
87,1588,0.052507890011707
88,1588,0.04756938156163
89,1588,0.0230789852616231
90,1588,0.0895269333158911
92,1588,0.018336566055082
93,1588,0.0725282961348632
94,1588,0.107710481641794
95,1588,0.0138196472270538
97,1588,0.0513634682201483
99,1588,0.0159771174529989
100,1588,0.062077548609704
102,1588,0.0353609992943279
104,1588,0.0478507142736628
105,1588,0.033344057080494
106,1588,0.0339201876376932
107,1588,0.01748028543921
109,1588,0.0217204755140046
110,1588,0.0176475381840484
8,1589,0.179024528680302
46,1589,0.133029964129118
18,1590,0.200329586277602
29,1590,0.11786315691478
78,1590,0.151290159023821
31,1591,0.0804641665943299
31,1592,0.16092833318866
68,1593,0.0894762229509695
8,1594,0.0723296046525266
18,1594,0.117258365384322
31,1594,0.0584545819104944
52,1594,0.0654740720754925
94,1594,0.0681671713953181
8,1595,0.137016622719191
12,1595,0.0899039044177877
31,1595,0.110732658284459
46,1595,0.101814631435097
51,1595,0.117033640803571
52,1595,0.0620149679688835
72,1596,0.120217311264898
23,1597,0.126252285596207
106,1598,0.147750688913654
58,1599,0.143839952333984
95,1599,0.099614890456854
98,1599,0.13934901225858
4,1600,0.138872342934855
46,1600,0.114210617899211
54,1600,0.0961904576328778
99,1600,0.21486673675994
48,1601,0.177659647717016
31,1602,0.0804641665943299
14,1603,0.134921949652046
1,1604,0.0526048145168898
2,1604,0.140136441445741
8,1604,0.312154479527015
17,1604,0.0574829596904788
31,1604,0.0946026510162993
38,1604,0.25840548082509
53,1604,0.0524850930944682
57,1604,0.0579925773509419
60,1604,0.146247474910592
61,1604,0.15183727146113
63,1604,0.157305722082368
65,1604,0.0655310609001071
72,1604,0.141340882843524
74,1604,0.0478676439238477
75,1604,0.0699387282887083
79,1604,0.0784877570874549
85,1604,0.108943369399674
90,1604,0.0436653018756787
94,1604,0.257416752223561
97,1604,0.0584539528497977
99,1604,0.0545480495750631
100,1604,0.0706470615245417
31,1605,0.0804641665943299
1,1606,0.0294396015199426
2,1606,0.0784255401805625
8,1606,0.0436733005065054
11,1606,0.0532769081724732
17,1606,0.0643391842749026
18,1606,0.0531012839030384
20,1606,0.068152003514196
22,1606,0.0304790357209226
25,1606,0.031264344315461
29,1606,0.031241940211304
31,1606,0.0882385758232532
38,1606,0.0361533181702283
39,1606,0.0426840505549578
40,1606,0.0294430030682635
42,1606,0.0354363052533182
43,1606,0.0427436575398165
46,1606,0.0324528579553237
48,1606,0.038965007553847
49,1606,0.111058964079728
52,1606,0.0197669324951695
53,1606,0.0293726009801278
56,1606,0.0321184474486408
60,1606,0.0818455007247157
61,1606,0.0424868788982787
64,1606,0.065271061430178
68,1606,0.0392485490990907
72,1606,0.0527330601150491
74,1606,0.0267885054962817
77,1606,0.03514529552831
78,1606,0.0401024223897073
79,1606,0.0439246543129023
80,1606,0.0663534359705827
81,1606,0.038111290180427
84,1606,0.0336767109895166
86,1606,0.0214323666397185
87,1606,0.0668837384915382
89,1606,0.044096481915698
90,1606,0.048873438649052
93,1606,0.0461927111415015
94,1606,0.102899959682076
95,1606,0.0264048794659288
97,1606,0.0327129958534697
103,1606,0.039810631761816
104,1606,0.0609515000393164
106,1606,0.0324052579389148
54,1607,0.373864083512387
95,1608,0.481568656435589
11,1609,0.0882346344455909
53,1609,0.0972909577187829
58,1609,0.252580330260397
100,1609,0.130957570435649
107,1609,0.11062819471335
5,1610,0.144801370842341
52,1611,0.18025333415808
94,1612,0.093833784386924
17,1613,0.226427453670915
18,1613,0.373756323967305
55,1613,0.363880789339348
61,1613,0.598092494443663
72,1614,0.120217311264898
4,1615,0.416617028804566
17,1615,0.113213726835457
76,1615,0.136602149881449
78,1615,0.141131559096856
8,1616,0.0768492353341051
14,1616,0.41656435011855
65,1616,0.645323037290587
75,1616,0.550982351801805
21,1617,0.20184428545998
8,1618,0.199126951840128
72,1619,0.120217311264898
25,1620,0.12815803799258
94,1620,0.084361001205126
75,1621,0.178458893824718
7,1622,0.123756393466815
7,1623,0.123756393466815
68,1624,0.357904891803878
33,1625,0.104416712517835
34,1625,0.120437867917059
54,1625,0.0905333376667186
78,1625,0.132831378595904
87,1625,0.221539215340747
29,1626,0.142446580672826
32,1627,0.092563545711637
83,1627,0.0806432349671308
97,1627,0.0768898073124441
98,1627,0.0868184996351222
100,1627,0.278785540565775
101,1627,0.318726136256415
102,1627,0.238205330042805
103,1627,0.280717041526604
104,1627,0.286525215508831
105,1627,0.224618429352455
106,1627,0.456998934000524
107,1627,0.235507889787344
108,1627,0.156590734242269
96,1628,0.697519694493809
110,1628,0.552876179669535
97,1629,0.402288945177092
98,1629,0.302824035771501
98,1630,0.168413869405539
4,1631,0.179918682491057
98,1632,0.336827738811078
98,1633,0.336827738811078
50,1634,0.136899129519905
1,1635,0.092361116006345
47,1635,0.104129542024712
55,1635,0.108128850406281
104,1635,0.0956118336397749
107,1635,0.104783523219596
108,1635,0.209013747084198
50,1636,0.10566719697448
55,1636,0.121293596446449
79,1636,0.154583054502997
99,1636,0.42973347351988
101,1637,0.154569308710746
49,1638,0.506369629390027
34,1639,0.165785680978488
11,1640,0.0795350055747507
18,1640,0.0528485486630486
31,1640,0.10538232582553
45,1640,0.100183979725656
46,1640,0.0968951963217293
59,1640,0.103553411779272
78,1640,0.11973466545772
100,1641,0.162067921129862
102,1641,0.138477205681984
105,1642,0.145241160144545
94,1643,0.093833784386924
69,1644,0.143174173282372
19,1645,0.257999471085595
66,1645,0.113696091208547
72,1645,0.185582280233905
105,1645,0.112106091043947
69,1646,0.57269669312949
39,1647,0.141382513609141
74,1647,0.0887316501984764
89,1647,0.146060914404883
90,1647,0.0809418215362239
102,1647,0.111895298529185
5,1648,0.144801370842341
33,1649,0.143732167379662
33,1650,0.287464334759323
72,1651,0.120217311264898
50,1652,0.492315116814953
80,1652,0.407991580548716
5,1653,0.144801370842341
31,1654,0.0804641665943299
10,1655,0.146229921710711
41,1656,0.158535033890967
106,1657,0.147750688913654
94,1658,0.187667568773848
28,1659,0.556381392365393
54,1660,0.124621361170796
86,1661,0.0977201583162114
86,1662,0.488600791581057
50,1663,0.136899129519905
96,1664,0.387921620676476
96,1665,0.387921620676476
14,1666,0.269843899304091
74,1667,0.122141294153679
33,1668,0.143732167379662
7,1669,0.123342791333464
8,1669,0.0496153640665676
11,1669,0.0605256109490649
12,1669,0.0651105662972914
18,1669,0.0804347889960509
23,1669,0.125830342024645
49,1669,0.0630846635331666
52,1669,0.0898254577375952
53,1669,0.0667379050499736
62,1669,0.0716077007591584
68,1669,0.0445885937186239
74,1669,0.060866544895057
78,1669,0.0911172851028387
90,1669,0.0555230180369942
68,1670,0.0894762229509695
38,1671,0.444596401274275
94,1671,0.084361001205126
109,1672,0.567664646493903
16,1673,0.297685898102641
52,1673,0.0810281277659775
53,1674,0.133923391018226
109,1675,0.189221548831301
29,1676,0.142446580672826
3,1677,0.409488798038073
4,1677,0.225083472141549
13,1677,0.423375838781662
21,1677,0.126256517595166
29,1677,0.356409579356769
43,1677,0.487621732225957
45,1677,0.191394898248216
78,1677,0.228745196335976
50,1678,0.136899129519905
23,1679,0.134826898621479
25,1679,0.0761150709912217
29,1679,0.0760605267487069
31,1679,0.0429645054774415
33,1679,0.0767469763752351
39,1679,0.10391708539932
45,1679,0.0816902665974766
46,1679,0.0790085844185111
49,1679,0.0675950601254066
52,1679,0.0962477546285509
82,1679,0.089994214065707
94,1679,0.150309969539105
110,1680,0.614957901099746
7,1681,0.123756393466815
8,1682,0.099563475920064
94,1683,0.093833784386924
18,1684,0.0725571627883134
105,1684,0.130578658486839
8,1685,0.205524934078787
18,1685,0.055531705474252
39,1685,0.133913040305813
82,1685,0.115971293547748
86,1685,0.0672399488885952
90,1685,0.153331061007611
23,1686,0.126252285596207
25,1687,0.12815803799258
94,1687,0.084361001205126
30,1688,0.364932377264723
46,1689,0.147967719595217
2,1690,0.178789312708856
10,1691,0.146229921710711
4,1692,0.0705108250932211
6,1692,0.0896707714778397
8,1692,0.0390193099408769
13,1692,0.106103142742551
18,1692,0.0316284080638317
19,1692,0.0654981229358017
21,1692,0.0791035534002552
29,1692,0.0558253639693493
31,1692,0.0315342170054331
34,1692,0.129944094660829
36,1692,0.0700462606604563
51,1692,0.0666571955051434
54,1692,0.0488395917462873
60,1692,0.0731237374552959
66,1692,0.0577278746189906
76,1692,0.0693581608410478
80,1692,0.059282565177153
82,1692,0.066052129404153
94,1692,0.036773821746223
99,1692,0.0545480495750631
102,1692,0.0603636278009812
104,1692,0.0544562797822252
80,1693,0.151268135173035
111,1694,0.464061389827294
111,1695,0.154687129942431
31,1696,0.0723410837512768
43,1696,0.175213758895965
68,1697,0.357904891803878
38,1698,0.148198800424758
93,1698,0.189352035331994
109,1699,0.189221548831301
7,1700,0.232234237897537
11,1700,0.15194639243556
49,1700,0.0791853803007658
62,1700,0.0898837007206395
84,1700,0.19209278163765
94,1700,0.17608316464056
105,1700,0.0908504446858258
111,1700,0.09675903530692
39,1701,0.174969419396852
111,1701,0.278142062387274
74,1702,0.122141294153679
9,1703,0.457515621560817
15,1703,0.253872327197861
78,1703,0.302580318047642
77,1704,0.160243798588806
20,1705,0.257109841127728
77,1705,0.132588931854199
86,1705,0.080855618288337
4,1706,0.179918682491057
49,1707,0.126592407347507
3,1708,7.68671144745824e-05
4,1708,0.00130587725750814
9,1708,0.999999994776177
11,1708,0.0377790202234421
17,1708,0.0066297595066802
21,1708,0.00330356989544489
25,1708,6.15408539970395e-10
26,1708,0.952393254310345
27,1708,0.993260018930004
28,1708,0.999996938565498
30,1708,0.000403584849776286
40,1708,0.0220190712409675
42,1708,1.43273717266473e-10
43,1708,2.06609353600276e-08
